order_id,order_date,channel,customer_id
ORD001838,2026-04-17,TikTok Shop,C00697
ORD001839,2025-12-14,Shopify,C00091
ORD001840,2026-02-21,Amazon,C00696
ORD001841,2026-07-10,TikTok Shop,C00793
ORD001842,2026-04-01,Walmart,C01060
ORD001843,2025-12-11,TikTok Shop,C00208
ORD001844,2025-08-17,Walmart,C00024
ORD001845,2025-12-26,Walmart,C00530
ORD001846,2025-11-09,Wholesale,C00748
ORD001847,2025-10-06,Wholesale,C00786
ORD001848,2025-09-10,Shopify,C01055
ORD001849,2026-06-19,Amazon,C01003
ORD001850,2026-06-10,TikTok Shop,C00872
ORD001851,2026-01-17,Shopify,C00601
ORD001852,2025-08-29,TikTok Shop,C00073
ORD001853,2026-04-08,Amazon,C01096
ORD001854,2025-10-15,Walmart,C00883
ORD001855,2026-03-31,Wholesale,C01166
ORD001856,2026-03-30,Amazon,C00301
ORD001857,2026-03-13,Walmart,C00821
ORD001858,2025-08-02,Amazon,C00888
ORD001859,2025-08-13,TikTok Shop,C01053
ORD001860,2026-05-26,TikTok Shop,C00381
ORD001861,2025-12-01,Shopify,C00584
ORD001862,2025-10-27,Walmart,C00266
ORD001863,2025-09-11,Amazon,C00454
ORD001864,2026-05-26,Shopify,C00131
ORD001865,2026-03-01,Wholesale,C00797
ORD001866,2025-10-12,TikTok Shop,C00710
ORD001867,2025-08-20,Wholesale,C00349
ORD001868,2026-06-12,Walmart,C01150
ORD001869,2026-05-18,TikTok Shop,C00598
ORD001870,2026-02-25,Wholesale,C01198
ORD001871,2025-10-13,Wholesale,C00884
ORD001872,2026-03-09,Shopify,C00769
ORD001873,2025-10-16,Shopify,C00433
ORD001874,2026-06-05,Shopify,C00326
ORD001875,2026-06-27,TikTok Shop,C00744
ORD001876,2025-10-23,Walmart,C00951
ORD001877,2025-11-29,TikTok Shop,C00007
ORD001878,2026-05-21,Walmart,C00841
ORD001879,2025-09-20,Shopify,C01031
ORD001880,2026-05-27,Amazon,C00666
ORD001881,2026-07-09,Amazon,C00798
ORD001882,2026-03-13,Shopify,C00968
ORD001883,2025-07-26,Shopify,C01183
ORD001884,2025-11-09,Shopify,C00363
ORD001885,2026-06-23,Shopify,C00502
ORD001886,2025-09-19,Wholesale,C00963
ORD001887,2025-09-13,Wholesale,C01094
ORD001888,2026-02-19,Amazon,C00745
ORD001889,2025-10-30,Amazon,C00299
ORD001890,2026-05-31,Walmart,C00696
ORD001891,2025-09-30,Shopify,C00542
ORD001892,2025-09-05,Walmart,C01007
ORD001893,2026-04-07,TikTok Shop,C00911
ORD001894,2026-06-26,Wholesale,C00074
ORD001895,2025-08-04,Amazon,C00453
ORD001896,2025-09-14,Shopify,C01163
ORD001897,2025-07-30,Shopify,C00599
ORD001898,2025-12-11,Wholesale,C00621
ORD001899,2026-05-27,TikTok Shop,C00746
ORD001900,2026-05-27,Wholesale,C01027
ORD001901,2025-10-25,Shopify,C01076
ORD001902,2026-03-10,Amazon,C00702
ORD001903,2025-11-27,Shopify,C00308
ORD001904,2025-07-31,Walmart,C00941
ORD001905,2025-09-30,Amazon,C00675
ORD001906,2025-11-05,Wholesale,C01071
ORD001907,2025-08-14,Shopify,C00502
ORD001908,2025-09-12,Amazon,C00545
ORD001909,2026-05-09,Amazon,C00426
ORD001910,2026-01-04,Walmart,C00202
ORD001911,2026-02-14,Walmart,C00171
ORD001912,2025-09-07,Wholesale,C00998
ORD001913,2026-05-10,Amazon,C00907
ORD001914,2025-08-18,Walmart,C00362
ORD001915,2026-01-25,TikTok Shop,C00542
ORD001916,2026-01-15,Shopify,C00999
ORD001917,2026-05-23,Walmart,C00335
ORD001918,2025-12-12,TikTok Shop,C00194
ORD001919,2026-02-09,Shopify,C00437
ORD001920,2026-03-12,Amazon,C00615
ORD001921,2025-09-05,Shopify,C00324
ORD001922,2026-01-16,TikTok Shop,C00469
ORD001923,2026-02-05,TikTok Shop,C00684
ORD001924,2025-10-19,Walmart,C00012
ORD001925,2026-03-20,Walmart,C00562
ORD001926,2025-08-10,TikTok Shop,C00604
ORD001927,2026-05-03,TikTok Shop,C01143
ORD001928,2026-05-25,Amazon,C00498
ORD001929,2026-07-12,Wholesale,C00963
ORD001930,2026-06-26,Shopify,C00574
ORD001931,2026-04-06,TikTok Shop,C01102
ORD001932,2026-02-12,Shopify,C00152
ORD001933,2025-11-19,Wholesale,C00410
ORD001934,2026-01-18,Wholesale,C01088
ORD001935,2026-03-31,TikTok Shop,C00914
ORD001936,2025-08-06,TikTok Shop,C00683
ORD001937,2025-08-17,Wholesale,C00048
ORD001938,2026-01-27,Walmart,C00812
ORD001939,2026-06-19,Amazon,C01159
ORD001940,2025-12-27,TikTok Shop,C01178
ORD001941,2026-01-06,Wholesale,C00231
ORD001942,2026-04-17,Amazon,C00883
ORD001943,2025-09-04,Amazon,C00373
ORD001944,2026-01-31,Wholesale,C00602
ORD001945,2026-04-27,Amazon,C00018
ORD001946,2026-07-13,Shopify,C00531
ORD001947,2026-01-13,Wholesale,C00938
ORD001948,2025-08-22,Shopify,C00632
ORD001949,2026-07-09,Wholesale,C00081
ORD001950,2025-08-25,Amazon,C00671
ORD001951,2025-11-27,Shopify,C00869
ORD001952,2026-03-18,Shopify,C00901
ORD001953,2025-09-20,Walmart,C00428
ORD001954,2025-08-19,Shopify,C00422
ORD001955,2025-09-12,Wholesale,C01185
ORD001956,2025-11-08,Wholesale,C00734
ORD001957,2026-03-24,Walmart,C00523
ORD001958,2026-03-27,Walmart,C00205
ORD001959,2026-03-09,TikTok Shop,C00470
ORD001960,2026-02-22,Amazon,C00289
ORD001961,2026-04-27,Shopify,C01063
ORD001962,2025-11-28,Amazon,C00126
ORD001963,2025-12-19,Shopify,C00358
ORD001964,2026-03-14,Walmart,C00418
ORD001965,2026-02-16,Amazon,C00053
ORD001966,2025-11-16,Walmart,C00096
ORD001967,2026-01-17,Shopify,C00189
ORD001968,2026-02-06,Walmart,C01100
ORD001969,2026-03-17,Walmart,C00527
ORD001970,2026-01-08,Wholesale,C00198
ORD001971,2025-09-01,Wholesale,C00266
ORD001972,2026-05-29,Amazon,C00828
ORD001973,2026-04-23,TikTok Shop,C00379
ORD001974,2025-09-07,Walmart,C00768
ORD001975,2026-06-21,Amazon,C00293
ORD001976,2026-04-05,Wholesale,C00985
ORD001977,2026-04-03,Walmart,C00440
ORD001978,2026-06-30,Amazon,C00573
ORD001979,2026-05-19,Walmart,C01125
ORD001980,2026-02-24,Amazon,C00749
ORD001981,2026-04-30,Walmart,C00228
ORD001982,2026-06-26,Shopify,C00712
ORD001983,2025-10-16,Wholesale,C00374
ORD001984,2026-01-08,Amazon,C00407
ORD001985,2026-01-16,Wholesale,C00472
ORD001986,2026-07-04,Wholesale,C00464
ORD001987,2025-10-21,TikTok Shop,C00799
ORD001988,2026-01-01,Amazon,C00154
ORD001989,2025-12-03,Amazon,C00841
ORD001990,2026-06-11,Shopify,C00497
ORD001991,2026-01-17,Shopify,C00718
ORD001992,2025-12-26,Shopify,C00823
ORD001993,2026-01-02,Shopify,C00909
ORD001994,2026-05-04,Amazon,C00241
ORD001995,2025-08-30,TikTok Shop,C00256
ORD001996,2025-11-23,Amazon,C00782
ORD001997,2026-01-06,Walmart,C00597
ORD001998,2025-11-23,Amazon,C00743
ORD001999,2026-04-09,Walmart,C00117
ORD002000,2025-10-31,Walmart,C00515
ORD002001,2025-12-17,Shopify,C01200
ORD002002,2025-09-22,Walmart,C01149
ORD002003,2026-04-17,Wholesale,C00202
ORD002004,2026-07-18,Walmart,C00082
ORD002005,2026-01-25,Walmart,C00885
ORD002006,2025-08-20,Amazon,C00599
ORD002007,2025-08-29,TikTok Shop,C00722
ORD002008,2026-06-13,Amazon,C00665
ORD002009,2025-08-27,Walmart,C00714
ORD002010,2025-08-30,TikTok Shop,C00721
ORD002011,2026-01-08,Walmart,C00641
ORD002012,2025-08-31,TikTok Shop,C00691
ORD002013,2026-05-10,Amazon,C00229
ORD002014,2026-05-07,Wholesale,C01148
ORD002015,2025-12-16,Shopify,C00192
ORD002016,2026-06-05,TikTok Shop,C00299
ORD002017,2025-09-13,TikTok Shop,C01168
ORD002018,2026-02-26,Walmart,C00084
ORD002019,2025-08-17,TikTok Shop,C00054
ORD002020,2026-03-09,Walmart,C00443
ORD002021,2026-02-28,Shopify,C00043
ORD002022,2026-02-28,Wholesale,C01190
ORD002023,2025-11-30,TikTok Shop,C00884
ORD002024,2026-04-11,Amazon,C00276
ORD002025,2025-09-10,Wholesale,C00643
ORD002026,2025-12-31,TikTok Shop,C01135
ORD002027,2025-12-09,Wholesale,C00109
ORD002028,2026-06-29,Amazon,C00351
ORD002029,2026-04-09,Wholesale,C00118
ORD002030,2026-07-25,Amazon,C00566
ORD002031,2026-05-12,Walmart,C00441
ORD002032,2026-01-05,Wholesale,C01041
ORD002033,2026-06-27,TikTok Shop,C00246
ORD002034,2026-07-15,Wholesale,C00848
ORD002035,2026-05-01,Walmart,C00245
ORD002036,2025-08-13,Walmart,C00781
ORD002037,2025-11-13,TikTok Shop,C00364
ORD002038,2026-03-15,Walmart,C00411
ORD002039,2025-11-23,TikTok Shop,C00926
ORD002040,2025-12-08,Amazon,C00125
ORD002041,2025-09-03,Amazon,C00670
ORD002042,2026-03-06,Amazon,C00354
ORD002043,2026-02-07,Shopify,C01097
ORD002044,2025-10-15,Shopify,C00767
ORD002045,2025-09-23,Wholesale,C00080
ORD002046,2026-04-06,Wholesale,C01062
ORD002047,2026-01-28,Shopify,C00318
ORD002048,2025-10-20,Wholesale,C00135
ORD002049,2026-06-19,Walmart,C00386
ORD002050,2025-09-05,Wholesale,C00203
ORD002051,2025-12-07,TikTok Shop,C00657
ORD002052,2026-06-18,TikTok Shop,C00874
ORD002053,2026-02-26,Amazon,C01007
ORD002054,2025-12-14,Wholesale,C00797
ORD002055,2025-09-07,Shopify,C00183
ORD002056,2026-05-17,Wholesale,C00058
ORD002057,2025-11-10,Shopify,C00721
ORD002058,2026-03-04,Amazon,C00440
ORD002059,2025-10-20,Shopify,C00656
ORD002060,2026-06-03,Shopify,C01170
ORD002061,2026-01-07,TikTok Shop,C00010
ORD002062,2026-06-18,Walmart,C00468
ORD002063,2026-02-27,Wholesale,C00505
ORD002064,2026-05-19,Walmart,C00021
ORD002065,2026-06-07,Walmart,C00520
ORD002066,2026-03-23,Amazon,C00235
ORD002067,2026-03-20,Amazon,C00376
ORD002068,2026-04-13,TikTok Shop,C01168
ORD002069,2026-03-31,Amazon,C01137
ORD002070,2026-02-26,Walmart,C00981
ORD002071,2025-08-04,Amazon,C00795
ORD002072,2026-03-18,Shopify,C00893
ORD002073,2026-07-20,Wholesale,C00388
ORD002074,2026-04-06,Wholesale,C00030
ORD002075,2026-06-12,Shopify,C00718
ORD002076,2026-04-20,Shopify,C00598
ORD002077,2025-11-05,Amazon,C00903
ORD002078,2025-08-05,Wholesale,C00330
ORD002079,2025-10-03,Amazon,C00229
ORD002080,2025-11-08,TikTok Shop,C00759
ORD002081,2026-04-23,Shopify,C00013
ORD002082,2026-05-17,Shopify,C00073
ORD002083,2025-11-21,TikTok Shop,C00793
ORD002084,2026-07-17,TikTok Shop,C00932
ORD002085,2025-12-03,Shopify,C00296
ORD002086,2025-12-08,TikTok Shop,C00043
ORD002087,2025-07-27,Walmart,C01109
ORD002088,2025-10-03,TikTok Shop,C00427
ORD002089,2026-06-27,Walmart,C00796
ORD002090,2025-09-18,Shopify,C01086
ORD002091,2026-03-01,Shopify,C01165
ORD002092,2026-04-06,Walmart,C01123
ORD002093,2025-12-27,Shopify,C00964
ORD002094,2025-08-21,TikTok Shop,C00845
ORD002095,2025-09-18,TikTok Shop,C01130
ORD002096,2026-05-08,Shopify,C00908
ORD002097,2026-03-27,Wholesale,C00353
ORD002098,2025-08-05,Shopify,C00843
ORD002099,2025-08-29,TikTok Shop,C01087
ORD002100,2026-05-10,Amazon,C00679
ORD002101,2026-02-16,Shopify,C00309
ORD002102,2025-10-16,TikTok Shop,C00647
ORD002103,2025-12-18,Amazon,C01151
ORD002104,2026-01-04,Walmart,C00243
ORD002105,2026-01-17,Amazon,C00301
ORD002106,2025-12-04,Walmart,C00777
ORD002107,2025-09-24,Walmart,C01198
ORD002108,2025-12-15,TikTok Shop,C00175
ORD002109,2025-11-23,Walmart,C00307
ORD002110,2026-05-01,TikTok Shop,C00171
ORD002111,2025-11-27,Shopify,C00748
ORD002112,2026-05-22,Walmart,C00653
ORD002113,2026-07-25,TikTok Shop,C00539
ORD002114,2026-03-02,Walmart,C00165
ORD002115,2026-03-13,Wholesale,C00040
ORD002116,2025-08-26,Walmart,C00074
ORD002117,2026-07-03,Walmart,C00701
ORD002118,2025-08-14,Wholesale,C00396
ORD002119,2025-09-23,Amazon,C00653
ORD002120,2025-09-24,Shopify,C00765
ORD002121,2026-05-13,Amazon,C00155
ORD002122,2026-03-21,Wholesale,C00145
ORD002123,2025-08-13,TikTok Shop,C00217
ORD002124,2026-04-12,Amazon,C00188
ORD002125,2025-08-25,Shopify,C00103
ORD002126,2025-11-07,Walmart,C00382
ORD002127,2026-01-13,Wholesale,C00013
ORD002128,2026-04-08,TikTok Shop,C00295
ORD002129,2026-01-05,TikTok Shop,C00467
ORD002130,2026-01-29,Wholesale,C00845
ORD002131,2026-03-17,Wholesale,C00015
ORD002132,2026-01-12,Walmart,C00705
ORD002133,2026-01-01,TikTok Shop,C00741
ORD002134,2025-11-08,TikTok Shop,C00984
ORD002135,2025-10-16,Wholesale,C00390
ORD002136,2026-05-14,Amazon,C00723
ORD002137,2026-02-08,Walmart,C00952
ORD002138,2025-09-07,Amazon,C00286
ORD002139,2025-12-06,Amazon,C00890
ORD002140,2026-01-07,Amazon,C00802
ORD002141,2025-09-06,Amazon,C01019
ORD002142,2025-11-12,Shopify,C00390
ORD002143,2026-04-14,Shopify,C00999
ORD002144,2026-04-14,Wholesale,C00593
ORD002145,2026-03-12,Shopify,C00853
ORD002146,2026-01-29,TikTok Shop,C00879
ORD002147,2026-02-14,Shopify,C00757
ORD002148,2026-04-10,Shopify,C00429
ORD002149,2025-11-21,Wholesale,C00698
ORD002150,2025-08-11,Wholesale,C00486
ORD002151,2025-10-18,Amazon,C00642
ORD002152,2025-12-25,Walmart,C00545
ORD002153,2026-03-14,Shopify,C00566
ORD002154,2025-08-15,Amazon,C00671
ORD002155,2025-07-27,TikTok Shop,C00656
ORD002156,2025-10-12,TikTok Shop,C00125
ORD002157,2025-11-19,TikTok Shop,C00535
ORD002158,2025-10-15,Amazon,C00060
ORD002159,2026-05-19,Walmart,C01138
ORD002160,2025-09-16,TikTok Shop,C00221
ORD002161,2026-05-17,TikTok Shop,C00334
ORD002162,2025-11-01,Wholesale,C00978
ORD002163,2025-11-14,Walmart,C00664
ORD002164,2025-11-29,TikTok Shop,C00664
ORD002165,2025-09-09,Amazon,C00140
ORD002166,2025-07-28,Wholesale,C00335
ORD002167,2026-02-03,Walmart,C00704
ORD002168,2026-05-11,Wholesale,C00128
ORD002169,2026-01-08,Shopify,C00237
ORD002170,2025-10-01,Amazon,C00462
ORD002171,2025-09-13,Shopify,C00282
ORD002172,2025-12-19,Walmart,C00049
ORD002173,2026-02-16,Shopify,C00471
ORD002174,2026-04-24,Wholesale,C00337
ORD002175,2025-10-22,Wholesale,C00577
ORD002176,2026-02-04,Shopify,C00413
ORD002177,2026-02-26,Amazon,C00585
ORD002178,2026-06-13,Shopify,C00379
ORD002179,2026-04-10,Amazon,C00422
ORD002180,2026-06-03,Shopify,C00622
ORD002181,2025-12-09,Shopify,C01047
ORD002182,2025-08-21,Shopify,C00371
ORD002183,2025-12-26,Walmart,C00801
ORD002184,2026-06-24,Wholesale,C00220
ORD002185,2026-05-09,Amazon,C00562
ORD002186,2025-08-10,Walmart,C01164
ORD002187,2026-01-10,TikTok Shop,C00441
ORD002188,2025-08-01,Amazon,C00610
ORD002189,2026-01-19,Shopify,C00539
ORD002190,2026-07-17,Shopify,C00030
ORD002191,2025-08-24,Walmart,C01188
ORD002192,2026-06-24,Amazon,C00314
ORD002193,2025-11-23,Walmart,C00062
ORD002194,2026-03-05,Walmart,C00845
ORD002195,2026-01-07,Amazon,C00576
ORD002196,2026-03-04,Shopify,C00481
ORD002197,2025-12-29,Shopify,C00097
ORD002198,2026-04-26,Walmart,C00968
ORD002199,2026-03-30,Walmart,C00357
ORD002200,2026-01-03,Walmart,C01111
ORD002201,2025-11-14,Shopify,C00682
ORD002202,2025-09-07,Amazon,C00704
ORD002203,2025-12-29,Shopify,C00812
ORD002204,2025-08-02,Wholesale,C01115
ORD002205,2025-11-28,Wholesale,C00009
ORD002206,2025-09-29,Walmart,C00240
ORD002207,2026-06-01,Shopify,C01182
ORD002208,2026-03-22,Shopify,C00386
ORD002209,2026-01-19,Shopify,C00832
ORD002210,2026-06-13,Amazon,C00064
ORD002211,2026-04-18,Amazon,C00520
ORD002212,2026-07-17,Amazon,C00615
ORD002213,2025-12-12,Walmart,C00980
ORD002214,2025-08-28,TikTok Shop,C00064
ORD002215,2026-01-10,Walmart,C00719
ORD002216,2026-06-17,Walmart,C00517
ORD002217,2025-09-04,TikTok Shop,C00495
ORD002218,2025-10-27,Shopify,C00841
ORD002219,2026-01-10,Wholesale,C00058
ORD002220,2026-03-10,Wholesale,C00795
ORD002221,2025-12-27,Shopify,C00926
ORD002222,2026-02-13,Walmart,C00225
ORD002223,2025-08-24,Amazon,C00794
ORD002224,2025-12-25,TikTok Shop,C01196
ORD002225,2026-06-28,Shopify,C00286
ORD002226,2025-11-22,Walmart,C01017
ORD002227,2026-05-10,Wholesale,C00218
ORD002228,2025-12-03,Wholesale,C00865
ORD002229,2025-10-19,TikTok Shop,C00733
ORD002230,2025-12-01,Amazon,C00332
ORD002231,2026-05-23,Shopify,C00914
ORD002232,2025-09-28,Shopify,C01193
ORD002233,2025-08-23,Shopify,C00616
ORD002234,2026-02-08,TikTok Shop,C00123
ORD002235,2026-03-27,TikTok Shop,C00281
ORD002236,2025-09-07,Walmart,C00980
ORD002237,2026-02-16,Wholesale,C01109
ORD002238,2026-02-08,Wholesale,C00298
ORD002239,2025-10-08,Wholesale,C00338
ORD002240,2026-07-11,Shopify,C00538
ORD002241,2026-05-22,Walmart,C00057
ORD002242,2025-12-07,Walmart,C00461
ORD002243,2025-12-08,Wholesale,C01068
ORD002244,2026-05-03,Walmart,C00136
ORD002245,2026-06-08,TikTok Shop,C00952
ORD002246,2026-04-01,Wholesale,C00999
ORD002247,2026-06-06,Amazon,C01003
ORD002248,2025-09-20,TikTok Shop,C00592
ORD002249,2025-10-24,TikTok Shop,C00628
ORD002250,2025-09-02,TikTok Shop,C00541
ORD002251,2025-09-19,TikTok Shop,C01112
ORD002252,2025-11-01,Shopify,C00422
ORD002253,2025-10-09,Walmart,C00555
ORD002254,2025-09-30,TikTok Shop,C00255
ORD002255,2026-03-15,Shopify,C00522
ORD002256,2025-09-22,Shopify,C00545
ORD002257,2026-05-16,Wholesale,C00222
ORD002258,2026-05-15,Shopify,C00371
ORD002259,2026-04-05,Amazon,C00144
ORD002260,2025-08-23,Walmart,C00420
ORD002261,2025-10-01,Amazon,C00229
ORD002262,2026-05-21,Shopify,C00473
ORD002263,2026-03-25,Wholesale,C00725
ORD002264,2026-02-01,Wholesale,C01197
ORD002265,2026-01-21,Wholesale,C00036
ORD002266,2026-05-13,Walmart,C00256
ORD002267,2026-02-28,Shopify,C00496
ORD002268,2026-05-16,TikTok Shop,C00220
ORD002269,2026-03-07,Walmart,C01188
ORD002270,2026-01-15,Walmart,C00910
ORD002271,2026-04-15,Amazon,C01109
ORD002272,2026-07-18,TikTok Shop,C00043
ORD002273,2026-07-02,TikTok Shop,C00296
ORD002274,2026-03-01,TikTok Shop,C00724
ORD002275,2026-03-31,Walmart,C00962
ORD002276,2026-03-28,Amazon,C00927
ORD002277,2026-03-24,Amazon,C01006
ORD002278,2025-11-27,TikTok Shop,C00714
ORD002279,2026-06-25,TikTok Shop,C00981
ORD002280,2026-03-25,Wholesale,C01060
ORD002281,2025-11-24,Shopify,C00185
ORD002282,2025-09-21,Wholesale,C00523
ORD002283,2026-01-11,TikTok Shop,C00381
ORD002284,2025-08-20,Shopify,C01067
ORD002285,2026-01-23,Wholesale,C00107
ORD002286,2026-01-12,Shopify,C00036
ORD002287,2026-03-27,Amazon,C00208
ORD002288,2025-11-19,Shopify,C00313
ORD002289,2026-05-30,Wholesale,C00043
ORD002290,2025-11-08,Walmart,C00320
ORD002291,2026-03-11,Wholesale,C00572
ORD002292,2025-08-15,Shopify,C00332
ORD002293,2025-12-08,TikTok Shop,C00944
ORD002294,2026-02-07,Wholesale,C00725
ORD002295,2025-08-22,Shopify,C00075
ORD002296,2025-11-22,TikTok Shop,C00237
ORD002297,2026-01-20,TikTok Shop,C00998
ORD002298,2026-01-16,Walmart,C00302
ORD002299,2025-08-08,Shopify,C00292
ORD002300,2025-08-16,TikTok Shop,C00997
ORD002301,2025-12-15,Walmart,C00268
ORD002302,2026-06-12,TikTok Shop,C00767
ORD002303,2025-11-13,Walmart,C00888
ORD002304,2025-08-23,TikTok Shop,C01050
ORD002305,2026-04-01,Shopify,C00636
ORD002306,2026-06-25,Amazon,C00051
ORD002307,2026-06-22,Wholesale,C00943
ORD002308,2025-08-29,Amazon,C01059
ORD002309,2026-03-20,Wholesale,C01160
ORD002310,2026-03-12,Shopify,C00292
ORD002311,2026-02-06,TikTok Shop,C00808
ORD002312,2025-12-21,TikTok Shop,C00025
ORD002313,2026-01-20,Wholesale,C00397
ORD002314,2026-03-07,Shopify,C00002
ORD002315,2026-02-25,TikTok Shop,C00989
ORD002316,2026-05-28,Shopify,C01011
ORD002317,2026-05-07,TikTok Shop,C00763
ORD002318,2026-07-07,Wholesale,C01066
ORD002319,2025-08-09,TikTok Shop,C00673
ORD002320,2026-01-15,TikTok Shop,C00219
ORD002321,2026-07-13,Shopify,C00510
ORD002322,2026-06-04,Walmart,C00819
ORD002323,2026-03-04,Shopify,C00333
ORD002324,2026-04-04,Walmart,C00316
ORD002325,2025-10-06,Amazon,C00631
ORD002326,2025-11-26,Walmart,C00439
ORD002327,2026-03-16,Wholesale,C00338
ORD002328,2026-01-25,Amazon,C00207
ORD002329,2026-02-04,Shopify,C01107
ORD002330,2025-09-21,Amazon,C00966
ORD002331,2025-08-18,TikTok Shop,C00752
ORD002332,2026-01-15,Amazon,C00080
ORD002333,2025-09-03,Walmart,C01005
ORD002334,2026-06-04,Wholesale,C01078
ORD002335,2026-07-09,Shopify,C00134
ORD002336,2026-06-15,Walmart,C00459
ORD002337,2025-12-05,Walmart,C00735
ORD002338,2026-04-28,TikTok Shop,C00432
ORD002339,2025-08-26,Shopify,C00076
ORD002340,2026-02-05,Shopify,C00221
ORD002341,2026-04-01,TikTok Shop,C00656
ORD002342,2025-09-30,Shopify,C00970
ORD002343,2025-08-09,Amazon,C00101
ORD002344,2025-10-29,Shopify,C01020
ORD002345,2026-04-25,TikTok Shop,C00865
ORD002346,2026-01-11,Amazon,C00998
ORD002347,2026-01-11,Wholesale,C01015
ORD002348,2026-02-13,Amazon,C00739
ORD002349,2026-02-13,Wholesale,C00414
ORD002350,2026-03-18,Wholesale,C00561
ORD002351,2025-09-24,Wholesale,C00935
ORD002352,2025-12-13,Amazon,C00835
ORD002353,2025-12-16,TikTok Shop,C00457
ORD002354,2026-07-16,Wholesale,C00521
ORD002355,2025-11-11,Amazon,C00455
ORD002356,2025-12-22,Amazon,C00156
ORD002357,2025-12-30,Wholesale,C00105
ORD002358,2026-05-21,Amazon,C00481
ORD002359,2025-12-03,Amazon,C00880
ORD002360,2026-04-14,Walmart,C00043
ORD002361,2026-03-14,Shopify,C00599
ORD002362,2025-08-14,TikTok Shop,C00200
ORD002363,2026-05-27,Amazon,C00007
ORD002364,2026-03-27,Shopify,C00233
ORD002365,2026-04-02,Wholesale,C00251
ORD002366,2025-12-01,Amazon,C00724
ORD002367,2025-08-19,Wholesale,C00513
ORD002368,2025-11-30,Shopify,C01070
ORD002369,2025-08-30,Walmart,C00886
ORD002370,2026-02-26,Shopify,C00344
ORD002371,2026-04-14,Wholesale,C00138
ORD002372,2025-12-22,TikTok Shop,C00408
ORD002373,2025-11-12,Shopify,C00008
ORD002374,2025-10-30,TikTok Shop,C00950
ORD002375,2026-05-02,Wholesale,C01067
ORD002376,2026-06-20,Amazon,C00067
ORD002377,2026-04-05,Amazon,C00113
ORD002378,2026-07-11,TikTok Shop,C00697
ORD002379,2026-03-16,TikTok Shop,C00615
ORD002380,2026-06-29,Shopify,C00191
ORD002381,2025-09-21,TikTok Shop,C00233
ORD002382,2025-12-01,TikTok Shop,C00254
ORD002383,2025-08-25,Wholesale,C00162
ORD002384,2026-03-08,TikTok Shop,C01127
ORD002385,2026-04-08,Amazon,C00639
ORD002386,2025-09-17,Shopify,C00141
ORD002387,2026-07-16,Amazon,C00977
ORD002388,2025-12-07,Walmart,C01110
ORD002389,2025-11-22,Wholesale,C01150
ORD002390,2026-04-05,Shopify,C00380
ORD002391,2026-04-22,Shopify,C01044
ORD002392,2026-04-08,Wholesale,C00560
ORD002393,2025-12-24,Shopify,C00796
ORD002394,2025-09-13,TikTok Shop,C00279
ORD002395,2026-03-13,TikTok Shop,C00511
ORD002396,2026-04-26,Walmart,C00392
ORD002397,2026-07-24,Shopify,C00272
ORD002398,2025-08-26,Shopify,C00447
ORD002399,2025-11-22,Amazon,C00847
ORD002400,2026-02-27,Walmart,C00296
ORD002401,2025-12-18,TikTok Shop,C00842
ORD002402,2026-03-31,Shopify,C00424
ORD002403,2026-05-28,Walmart,C00561
ORD002404,2025-11-29,Walmart,C00325
ORD002405,2026-06-05,Wholesale,C00593
ORD002406,2025-09-12,TikTok Shop,C00289
ORD002407,2026-04-11,Walmart,C01085
ORD002408,2026-04-23,TikTok Shop,C00621
ORD002409,2026-06-11,TikTok Shop,C00329
ORD002410,2026-05-07,Shopify,C00996
ORD002411,2026-04-17,TikTok Shop,C01070
ORD002412,2026-07-14,Walmart,C00042
ORD002413,2026-02-14,Shopify,C00580
ORD002414,2025-08-30,Shopify,C00041
ORD002415,2026-04-01,Amazon,C00986
ORD002416,2026-04-11,TikTok Shop,C00871
ORD002417,2026-01-05,Amazon,C00779
ORD002418,2026-02-07,Amazon,C00689
ORD002419,2025-12-12,Walmart,C00467
ORD002420,2025-08-01,Wholesale,C00281
ORD002421,2025-12-12,Shopify,C00957
ORD002422,2025-11-21,Shopify,C00453
ORD002423,2025-10-03,Amazon,C00838
ORD002424,2025-10-16,Shopify,C00192
ORD002425,2025-12-04,Wholesale,C01100
ORD002426,2026-05-18,Amazon,C01003
ORD002427,2026-01-29,Amazon,C00182
ORD002428,2025-10-07,TikTok Shop,C00731
ORD002429,2025-10-20,Wholesale,C00044
ORD002430,2025-09-16,Shopify,C00402
ORD002431,2025-09-23,TikTok Shop,C00944
ORD002432,2025-08-23,Wholesale,C00276
ORD002433,2025-11-16,TikTok Shop,C00614
ORD002434,2026-06-17,Amazon,C00351
ORD002435,2026-05-27,Amazon,C00323
ORD002436,2025-09-02,Walmart,C00223
ORD002437,2026-02-07,Walmart,C00323
ORD002438,2026-05-20,TikTok Shop,C00647
ORD002439,2026-02-19,Walmart,C00606
ORD002440,2026-06-14,Shopify,C00111
ORD002441,2026-05-07,Wholesale,C00982
ORD002442,2026-07-03,Wholesale,C00475
ORD002443,2026-02-14,Wholesale,C01114
ORD002444,2025-08-08,TikTok Shop,C01076
ORD002445,2026-04-08,Shopify,C00091
ORD002446,2025-12-02,Amazon,C01061
ORD002447,2026-06-30,Amazon,C00865
ORD002448,2026-05-18,TikTok Shop,C00062
ORD002449,2026-03-22,Amazon,C00063
ORD002450,2025-09-13,Wholesale,C00167
