order_id,product_id,qty,line_total
ORD001155,SKU0013,4,41.84
ORD001155,SKU0004,3,58.74
ORD001156,SKU0035,4,195.4
ORD001156,SKU0016,4,70.64
ORD001156,SKU0027,4,199.68
ORD001157,SKU0009,2,44.42
ORD001158,SKU0032,1,35.03
ORD001159,SKU0002,2,109.1
ORD001159,SKU0035,3,146.55
ORD001160,SKU0007,3,82.56
ORD001161,SKU0033,2,54.78
ORD001162,SKU0023,3,83.01
ORD001162,SKU0018,4,98.12
ORD001163,SKU0037,4,185.04
ORD001164,SKU0013,2,20.92
ORD001164,SKU0031,1,48.48
ORD001165,SKU0004,1,19.58
ORD001165,SKU0026,4,89.56
ORD001166,SKU0028,3,127.44
ORD001166,SKU0024,4,168.28
ORD001166,SKU0038,2,70.46
ORD001167,SKU0029,4,113.68
ORD001167,SKU0028,2,84.96
ORD001167,SKU0020,1,27.6
ORD001168,SKU0014,4,199.76
ORD001168,SKU0021,1,12.29
ORD001169,SKU0005,2,86.04
ORD001169,SKU0001,3,50.22
ORD001169,SKU0035,1,48.85
ORD001170,SKU0039,1,56.14
ORD001171,SKU0030,1,49.53
ORD001172,SKU0001,3,50.22
ORD001173,SKU0037,4,185.04
ORD001173,SKU0005,3,129.06
ORD001173,SKU0025,1,14.83
ORD001174,SKU0027,2,99.84
ORD001174,SKU0026,1,22.39
ORD001175,SKU0016,1,17.66
ORD001175,SKU0007,1,27.52
ORD001176,SKU0009,2,44.42
ORD001176,SKU0016,1,17.66
ORD001177,SKU0010,1,9.75
ORD001177,SKU0039,3,168.42
ORD001178,SKU0003,3,88.47
ORD001178,SKU0024,1,42.07
ORD001178,SKU0020,2,55.2
ORD001179,SKU0024,1,42.07
ORD001179,SKU0003,2,58.98
ORD001180,SKU0032,4,140.12
ORD001180,SKU0007,3,82.56
ORD001181,SKU0035,4,195.4
ORD001181,SKU0004,4,78.32
ORD001182,SKU0014,1,49.94
ORD001182,SKU0017,1,65.75
ORD001182,SKU0015,2,27.44
ORD001183,SKU0028,1,42.48
ORD001183,SKU0032,2,70.06
ORD001184,SKU0010,2,19.5
ORD001184,SKU0034,4,176.76
ORD001184,SKU0035,4,195.4
ORD001185,SKU0039,3,168.42
ORD001185,SKU0010,1,9.75
ORD001186,SKU0038,3,105.69
ORD001186,SKU0024,3,126.21
ORD001187,SKU0018,1,24.53
ORD001187,SKU0010,1,9.75
ORD001187,SKU0019,1,15.12
ORD001188,SKU0035,3,146.55
ORD001189,SKU0032,3,105.09
ORD001189,SKU0021,3,36.87
ORD001189,SKU0028,3,127.44
ORD001190,SKU0013,4,41.84
ORD001190,SKU0038,3,105.69
ORD001191,SKU0000,4,125.28
ORD001191,SKU0000,1,31.32
ORD001191,SKU0011,4,190.8
ORD001192,SKU0034,1,44.19
ORD001192,SKU0004,1,19.58
ORD001193,SKU0024,3,126.21
ORD001193,SKU0024,2,84.14
ORD001194,SKU0023,2,55.34
ORD001194,SKU0028,1,42.48
ORD001195,SKU0022,2,77.26
ORD001195,SKU0005,3,129.06
ORD001196,SKU0023,1,27.67
ORD001196,SKU0017,4,263.0
ORD001197,SKU0012,4,103.56
ORD001198,SKU0032,4,140.12
ORD001198,SKU0010,2,19.5
ORD001198,SKU0036,2,60.38
ORD001199,SKU0004,2,39.16
ORD001199,SKU0016,2,35.32
ORD001199,SKU0033,3,82.17
ORD001200,SKU0034,3,132.57
ORD001200,SKU0035,4,195.4
ORD001200,SKU0000,4,125.28
ORD001201,SKU0026,3,67.17
ORD001201,SKU0007,4,110.08
ORD001202,SKU0002,2,109.1
ORD001202,SKU0003,3,88.47
ORD001202,SKU0026,4,89.56
ORD001203,SKU0012,3,77.67
ORD001203,SKU0005,1,43.02
ORD001204,SKU0015,2,27.44
ORD001205,SKU0004,1,19.58
ORD001205,SKU0001,4,66.96
ORD001206,SKU0021,3,36.87
ORD001206,SKU0015,1,13.72
ORD001206,SKU0030,2,99.06
ORD001207,SKU0033,2,54.78
ORD001207,SKU0004,4,78.32
ORD001208,SKU0007,1,27.52
ORD001208,SKU0003,1,29.49
ORD001208,SKU0024,3,126.21
ORD001209,SKU0028,1,42.48
ORD001210,SKU0006,1,31.61
ORD001211,SKU0024,4,168.28
ORD001211,SKU0006,4,126.44
ORD001212,SKU0024,4,168.28
ORD001212,SKU0027,1,49.92
ORD001213,SKU0033,3,82.17
ORD001213,SKU0037,2,92.52
ORD001214,SKU0038,1,35.23
ORD001215,SKU0008,3,125.37
ORD001215,SKU0022,4,154.52
ORD001215,SKU0030,4,198.12
ORD001216,SKU0002,1,54.55
ORD001217,SKU0027,3,149.76
ORD001217,SKU0019,2,30.24
ORD001217,SKU0009,4,88.84
ORD001218,SKU0023,1,27.67
ORD001218,SKU0033,2,54.78
ORD001219,SKU0035,1,48.85
ORD001219,SKU0027,3,149.76
ORD001219,SKU0012,2,51.78
ORD001220,SKU0012,4,103.56
ORD001220,SKU0029,3,85.26
ORD001221,SKU0039,3,168.42
ORD001221,SKU0026,3,67.17
ORD001222,SKU0002,4,218.2
ORD001222,SKU0014,1,49.94
ORD001223,SKU0039,2,112.28
ORD001223,SKU0015,4,54.88
ORD001224,SKU0025,2,29.66
ORD001225,SKU0004,3,58.74
ORD001226,SKU0009,3,66.63
ORD001227,SKU0037,3,138.78
ORD001227,SKU0002,1,54.55
ORD001227,SKU0012,2,51.78
ORD001228,SKU0016,2,35.32
ORD001229,SKU0011,2,95.4
ORD001230,SKU0006,1,31.61
ORD001230,SKU0008,4,167.16
ORD001231,SKU0019,4,60.48
ORD001232,SKU0010,4,39.0
ORD001232,SKU0004,1,19.58
ORD001233,SKU0012,4,103.56
ORD001234,SKU0027,2,99.84
ORD001234,SKU0002,2,109.1
ORD001234,SKU0034,3,132.57
ORD001235,SKU0003,3,88.47
ORD001236,SKU0031,2,96.96
ORD001236,SKU0005,4,172.08
ORD001236,SKU0039,1,56.14
ORD001237,SKU0032,3,105.09
ORD001237,SKU0031,4,193.92
ORD001238,SKU0023,4,110.68
ORD001238,SKU0031,4,193.92
ORD001238,SKU0017,4,263.0
ORD001239,SKU0014,2,99.88
ORD001240,SKU0013,3,31.38
ORD001240,SKU0027,4,199.68
ORD001241,SKU0016,1,17.66
ORD001241,SKU0008,1,41.79
ORD001242,SKU0022,2,77.26
ORD001242,SKU0037,1,46.26
ORD001242,SKU0029,3,85.26
ORD001243,SKU0027,4,199.68
ORD001243,SKU0023,4,110.68
ORD001244,SKU0001,2,33.48
ORD001244,SKU0028,2,84.96
ORD001245,SKU0005,3,129.06
ORD001245,SKU0032,1,35.03
ORD001246,SKU0007,1,27.52
ORD001247,SKU0012,3,77.67
ORD001247,SKU0012,3,77.67
ORD001247,SKU0016,3,52.98
ORD001248,SKU0038,2,70.46
ORD001248,SKU0034,3,132.57
ORD001248,SKU0000,3,93.96
ORD001249,SKU0025,1,14.83
ORD001249,SKU0030,2,99.06
ORD001250,SKU0013,4,41.84
ORD001251,SKU0035,4,195.4
ORD001251,SKU0029,3,85.26
ORD001251,SKU0005,3,129.06
ORD001252,SKU0026,2,44.78
ORD001252,SKU0028,4,169.92
ORD001252,SKU0035,1,48.85
ORD001253,SKU0008,3,125.37
ORD001253,SKU0000,4,125.28
ORD001253,SKU0022,3,115.89
ORD001254,SKU0025,3,44.49
ORD001254,SKU0020,1,27.6
ORD001255,SKU0009,3,66.63
ORD001256,SKU0024,2,84.14
ORD001256,SKU0025,1,14.83
ORD001257,SKU0030,1,49.53
ORD001258,SKU0019,1,15.12
ORD001258,SKU0010,1,9.75
ORD001259,SKU0038,4,140.92
ORD001260,SKU0004,4,78.32
ORD001261,SKU0018,1,24.53
ORD001262,SKU0033,1,27.39
ORD001262,SKU0010,3,29.25
ORD001263,SKU0007,2,55.04
ORD001264,SKU0004,4,78.32
ORD001264,SKU0013,2,20.92
ORD001265,SKU0030,2,99.06
ORD001265,SKU0038,3,105.69
ORD001266,SKU0029,3,85.26
ORD001266,SKU0012,1,25.89
ORD001266,SKU0009,4,88.84
ORD001267,SKU0015,3,41.16
ORD001267,SKU0036,4,120.76
ORD001267,SKU0029,4,113.68
ORD001268,SKU0005,3,129.06
ORD001268,SKU0029,3,85.26
ORD001268,SKU0019,4,60.48
ORD001269,SKU0015,2,27.44
ORD001269,SKU0039,4,224.56
ORD001270,SKU0011,1,47.7
ORD001270,SKU0025,1,14.83
ORD001270,SKU0015,2,27.44
ORD001271,SKU0004,2,39.16
ORD001271,SKU0031,4,193.92
ORD001272,SKU0004,1,19.58
ORD001272,SKU0032,3,105.09
ORD001273,SKU0016,2,35.32
ORD001274,SKU0001,1,16.74
ORD001274,SKU0029,4,113.68
ORD001275,SKU0025,1,14.83
ORD001276,SKU0008,3,125.37
ORD001277,SKU0004,1,19.58
ORD001277,SKU0035,2,97.7
ORD001278,SKU0017,2,131.5
ORD001278,SKU0010,1,9.75
ORD001279,SKU0018,1,24.53
ORD001280,SKU0004,1,19.58
ORD001281,SKU0022,2,77.26
ORD001281,SKU0013,1,10.46
ORD001282,SKU0003,1,29.49
ORD001282,SKU0024,3,126.21
ORD001283,SKU0000,1,31.32
ORD001283,SKU0024,2,84.14
ORD001283,SKU0015,3,41.16
ORD001284,SKU0001,4,66.96
ORD001285,SKU0012,1,25.89
ORD001285,SKU0014,1,49.94
ORD001286,SKU0026,1,22.39
ORD001287,SKU0012,2,51.78
ORD001287,SKU0034,4,176.76
ORD001287,SKU0027,1,49.92
ORD001288,SKU0022,3,115.89
ORD001289,SKU0020,1,27.6
ORD001289,SKU0024,2,84.14
ORD001290,SKU0017,3,197.25
ORD001291,SKU0026,3,67.17
ORD001292,SKU0034,2,88.38
ORD001293,SKU0020,4,110.4
ORD001293,SKU0008,3,125.37
ORD001293,SKU0011,3,143.1
ORD001294,SKU0001,4,66.96
ORD001294,SKU0024,2,84.14
ORD001295,SKU0001,1,16.74
ORD001296,SKU0027,2,99.84
ORD001296,SKU0039,1,56.14
ORD001296,SKU0003,2,58.98
ORD001297,SKU0012,2,51.78
ORD001297,SKU0024,2,84.14
ORD001298,SKU0038,4,140.92
ORD001298,SKU0021,2,24.58
ORD001298,SKU0017,3,197.25
ORD001299,SKU0018,1,24.53
ORD001299,SKU0014,3,149.82
ORD001300,SKU0034,1,44.19
ORD001301,SKU0024,3,126.21
ORD001301,SKU0011,4,190.8
ORD001301,SKU0000,1,31.32
ORD001302,SKU0003,2,58.98
ORD001303,SKU0011,2,95.4
ORD001304,SKU0027,4,199.68
ORD001305,SKU0012,2,51.78
ORD001305,SKU0027,2,99.84
ORD001305,SKU0038,2,70.46
ORD001306,SKU0028,2,84.96
ORD001306,SKU0017,4,263.0
ORD001306,SKU0005,3,129.06
ORD001307,SKU0030,4,198.12
ORD001308,SKU0027,2,99.84
ORD001308,SKU0030,1,49.53
ORD001308,SKU0024,4,168.28
ORD001309,SKU0034,2,88.38
ORD001309,SKU0035,2,97.7
ORD001309,SKU0016,4,70.64
ORD001310,SKU0018,4,98.12
ORD001310,SKU0035,4,195.4
ORD001311,SKU0030,2,99.06
ORD001312,SKU0000,3,93.96
ORD001313,SKU0025,3,44.49
ORD001313,SKU0024,4,168.28
ORD001314,SKU0002,1,54.55
ORD001314,SKU0024,2,84.14
ORD001315,SKU0022,4,154.52
ORD001315,SKU0023,1,27.67
ORD001316,SKU0015,2,27.44
ORD001316,SKU0030,1,49.53
ORD001316,SKU0023,1,27.67
ORD001317,SKU0029,2,56.84
ORD001317,SKU0016,2,35.32
ORD001317,SKU0038,2,70.46
ORD001318,SKU0024,4,168.28
ORD001319,SKU0012,4,103.56
ORD001319,SKU0010,4,39.0
ORD001319,SKU0016,3,52.98
ORD001320,SKU0024,3,126.21
ORD001320,SKU0026,1,22.39
ORD001320,SKU0006,3,94.83
ORD001321,SKU0013,4,41.84
ORD001321,SKU0019,1,15.12
ORD001321,SKU0010,4,39.0
ORD001322,SKU0026,4,89.56
ORD001323,SKU0011,3,143.1
ORD001324,SKU0031,2,96.96
ORD001325,SKU0036,2,60.38
ORD001325,SKU0011,2,95.4
ORD001326,SKU0016,4,70.64
ORD001327,SKU0010,1,9.75
ORD001327,SKU0018,1,24.53
ORD001327,SKU0024,1,42.07
ORD001328,SKU0001,2,33.48
ORD001328,SKU0030,4,198.12
ORD001329,SKU0017,1,65.75
ORD001330,SKU0013,1,10.46
ORD001331,SKU0031,4,193.92
ORD001331,SKU0021,4,49.16
ORD001332,SKU0021,3,36.87
ORD001332,SKU0015,3,41.16
ORD001332,SKU0025,4,59.32
ORD001333,SKU0021,1,12.29
ORD001333,SKU0000,4,125.28
ORD001334,SKU0038,1,35.23
ORD001335,SKU0015,3,41.16
ORD001335,SKU0028,4,169.92
ORD001335,SKU0032,4,140.12
ORD001336,SKU0020,1,27.6
ORD001336,SKU0023,1,27.67
ORD001336,SKU0020,4,110.4
ORD001337,SKU0039,1,56.14
ORD001337,SKU0022,4,154.52
ORD001338,SKU0024,3,126.21
ORD001338,SKU0038,2,70.46
ORD001338,SKU0009,1,22.21
ORD001339,SKU0019,4,60.48
ORD001340,SKU0030,2,99.06
ORD001341,SKU0005,1,43.02
ORD001342,SKU0020,4,110.4
ORD001343,SKU0016,4,70.64
ORD001343,SKU0007,2,55.04
ORD001343,SKU0034,4,176.76
ORD001344,SKU0036,1,30.19
ORD001345,SKU0024,4,168.28
ORD001345,SKU0014,2,99.88
ORD001345,SKU0016,1,17.66
ORD001346,SKU0005,3,129.06
ORD001347,SKU0007,3,82.56
ORD001347,SKU0008,3,125.37
ORD001347,SKU0024,1,42.07
ORD001348,SKU0034,2,88.38
ORD001348,SKU0024,4,168.28
ORD001348,SKU0020,3,82.8
ORD001349,SKU0038,2,70.46
ORD001349,SKU0006,4,126.44
ORD001349,SKU0000,4,125.28
ORD001350,SKU0014,4,199.76
ORD001350,SKU0029,2,56.84
ORD001351,SKU0002,3,163.65
ORD001352,SKU0007,3,82.56
ORD001352,SKU0036,4,120.76
ORD001352,SKU0013,4,41.84
ORD001353,SKU0021,2,24.58
ORD001354,SKU0003,2,58.98
ORD001354,SKU0031,4,193.92
ORD001354,SKU0019,2,30.24
ORD001355,SKU0021,4,49.16
ORD001355,SKU0030,3,148.59
ORD001356,SKU0033,3,82.17
ORD001357,SKU0035,4,195.4
ORD001357,SKU0006,2,63.22
ORD001357,SKU0020,1,27.6
ORD001358,SKU0010,2,19.5
ORD001358,SKU0028,4,169.92
ORD001358,SKU0018,2,49.06
ORD001359,SKU0012,1,25.89
ORD001359,SKU0023,1,27.67
ORD001359,SKU0009,4,88.84
ORD001360,SKU0006,3,94.83
ORD001361,SKU0007,3,82.56
ORD001362,SKU0025,2,29.66
ORD001363,SKU0025,4,59.32
ORD001364,SKU0024,1,42.07
ORD001364,SKU0029,4,113.68
ORD001364,SKU0017,4,263.0
ORD001365,SKU0007,1,27.52
ORD001366,SKU0032,2,70.06
ORD001366,SKU0001,4,66.96
ORD001366,SKU0017,1,65.75
ORD001367,SKU0030,4,198.12
ORD001367,SKU0019,2,30.24
ORD001368,SKU0034,2,88.38
ORD001369,SKU0035,4,195.4
ORD001369,SKU0004,1,19.58
ORD001370,SKU0038,2,70.46
ORD001371,SKU0020,1,27.6
ORD001371,SKU0002,2,109.1
ORD001372,SKU0010,1,9.75
ORD001372,SKU0035,3,146.55
ORD001372,SKU0002,1,54.55
ORD001373,SKU0023,2,55.34
ORD001373,SKU0027,1,49.92
ORD001374,SKU0033,3,82.17
ORD001375,SKU0036,4,120.76
ORD001376,SKU0038,2,70.46
ORD001376,SKU0006,1,31.61
ORD001377,SKU0009,3,66.63
ORD001378,SKU0035,2,97.7
ORD001378,SKU0037,3,138.78
ORD001378,SKU0017,2,131.5
ORD001379,SKU0035,3,146.55
ORD001380,SKU0010,4,39.0
ORD001380,SKU0029,1,28.42
ORD001380,SKU0016,4,70.64
ORD001381,SKU0004,3,58.74
ORD001382,SKU0032,2,70.06
ORD001382,SKU0026,2,44.78
ORD001382,SKU0020,4,110.4
ORD001383,SKU0015,1,13.72
ORD001383,SKU0017,1,65.75
ORD001383,SKU0034,1,44.19
ORD001384,SKU0021,1,12.29
ORD001385,SKU0009,2,44.42
ORD001385,SKU0017,1,65.75
ORD001386,SKU0024,1,42.07
ORD001387,SKU0019,4,60.48
ORD001387,SKU0006,3,94.83
ORD001387,SKU0036,3,90.57
ORD001388,SKU0006,1,31.61
ORD001388,SKU0010,3,29.25
ORD001388,SKU0024,2,84.14
ORD001389,SKU0038,4,140.92
ORD001389,SKU0030,2,99.06
ORD001389,SKU0016,1,17.66
ORD001390,SKU0008,2,83.58
ORD001390,SKU0024,3,126.21
ORD001390,SKU0003,3,88.47
ORD001391,SKU0029,2,56.84
ORD001391,SKU0028,3,127.44
ORD001391,SKU0029,3,85.26
ORD001392,SKU0014,3,149.82
ORD001392,SKU0005,3,129.06
ORD001392,SKU0026,3,67.17
ORD001393,SKU0015,1,13.72
ORD001394,SKU0005,3,129.06
ORD001395,SKU0027,2,99.84
ORD001396,SKU0034,1,44.19
ORD001396,SKU0025,1,14.83
ORD001396,SKU0039,2,112.28
ORD001397,SKU0034,3,132.57
ORD001397,SKU0015,1,13.72
ORD001397,SKU0038,4,140.92
ORD001398,SKU0011,1,47.7
ORD001399,SKU0022,1,38.63
ORD001399,SKU0027,4,199.68
ORD001399,SKU0024,2,84.14
ORD001400,SKU0015,1,13.72
ORD001400,SKU0018,3,73.59
ORD001401,SKU0013,1,10.46
ORD001401,SKU0036,4,120.76
ORD001402,SKU0032,1,35.03
ORD001402,SKU0029,4,113.68
ORD001402,SKU0003,3,88.47
ORD001403,SKU0019,3,45.36
ORD001403,SKU0006,1,31.61
ORD001404,SKU0022,1,38.63
ORD001404,SKU0006,4,126.44
ORD001405,SKU0033,2,54.78
ORD001406,SKU0000,2,62.64
ORD001406,SKU0016,2,35.32
ORD001407,SKU0019,3,45.36
ORD001407,SKU0027,2,99.84
ORD001408,SKU0028,4,169.92
ORD001409,SKU0027,1,49.92
ORD001409,SKU0022,2,77.26
ORD001410,SKU0002,2,109.1
ORD001410,SKU0025,4,59.32
ORD001411,SKU0012,4,103.56
ORD001412,SKU0031,4,193.92
ORD001412,SKU0008,3,125.37
ORD001413,SKU0024,2,84.14
ORD001413,SKU0007,1,27.52
ORD001413,SKU0001,2,33.48
ORD001414,SKU0000,2,62.64
ORD001414,SKU0003,3,88.47
ORD001414,SKU0027,1,49.92
ORD001415,SKU0018,4,98.12
ORD001415,SKU0005,4,172.08
ORD001416,SKU0032,2,70.06
ORD001416,SKU0015,3,41.16
ORD001416,SKU0007,3,82.56
ORD001417,SKU0030,1,49.53
ORD001418,SKU0037,2,92.52
ORD001419,SKU0025,1,14.83
ORD001420,SKU0027,1,49.92
ORD001421,SKU0003,4,117.96
ORD001422,SKU0014,2,99.88
ORD001422,SKU0021,4,49.16
ORD001423,SKU0027,1,49.92
ORD001423,SKU0019,1,15.12
ORD001423,SKU0017,3,197.25
ORD001424,SKU0026,2,44.78
ORD001424,SKU0020,1,27.6
ORD001424,SKU0011,1,47.7
ORD001425,SKU0020,2,55.2
ORD001425,SKU0018,4,98.12
ORD001425,SKU0017,1,65.75
ORD001426,SKU0031,3,145.44
ORD001426,SKU0021,3,36.87
ORD001427,SKU0000,2,62.64
ORD001427,SKU0021,3,36.87
ORD001427,SKU0023,3,83.01
ORD001428,SKU0037,4,185.04
ORD001429,SKU0038,1,35.23
ORD001430,SKU0028,1,42.48
ORD001431,SKU0021,3,36.87
ORD001431,SKU0030,2,99.06
ORD001431,SKU0034,2,88.38
ORD001432,SKU0026,3,67.17
ORD001433,SKU0028,1,42.48
ORD001433,SKU0027,1,49.92
ORD001434,SKU0032,1,35.03
ORD001434,SKU0010,3,29.25
ORD001434,SKU0008,3,125.37
ORD001435,SKU0012,4,103.56
ORD001436,SKU0004,2,39.16
ORD001436,SKU0028,4,169.92
ORD001436,SKU0035,4,195.4
ORD001437,SKU0011,1,47.7
ORD001438,SKU0037,1,46.26
ORD001439,SKU0033,3,82.17
ORD001439,SKU0019,2,30.24
ORD001439,SKU0018,3,73.59
ORD001440,SKU0014,1,49.94
ORD001441,SKU0002,2,109.1
ORD001441,SKU0017,2,131.5
ORD001442,SKU0015,2,27.44
ORD001442,SKU0034,1,44.19
ORD001442,SKU0000,3,93.96
ORD001443,SKU0005,3,129.06
ORD001443,SKU0008,4,167.16
ORD001444,SKU0003,1,29.49
ORD001444,SKU0022,2,77.26
ORD001445,SKU0001,1,16.74
ORD001445,SKU0024,3,126.21
ORD001446,SKU0028,2,84.96
ORD001447,SKU0037,4,185.04
ORD001448,SKU0027,3,149.76
ORD001449,SKU0031,2,96.96
ORD001450,SKU0012,4,103.56
ORD001451,SKU0019,2,30.24
ORD001452,SKU0038,2,70.46
ORD001452,SKU0004,2,39.16
ORD001452,SKU0004,4,78.32
ORD001453,SKU0025,1,14.83
ORD001453,SKU0033,2,54.78
ORD001453,SKU0000,1,31.32
ORD001454,SKU0007,1,27.52
ORD001455,SKU0005,3,129.06
ORD001456,SKU0006,3,94.83
ORD001457,SKU0030,4,198.12
ORD001458,SKU0030,2,99.06
ORD001458,SKU0015,1,13.72
ORD001459,SKU0034,1,44.19
ORD001459,SKU0001,1,16.74
ORD001459,SKU0006,3,94.83
ORD001460,SKU0009,1,22.21
ORD001460,SKU0014,1,49.94
ORD001461,SKU0009,3,66.63
ORD001461,SKU0018,2,49.06
ORD001462,SKU0010,1,9.75
ORD001462,SKU0014,1,49.94
ORD001463,SKU0039,3,168.42
ORD001464,SKU0002,2,109.1
ORD001465,SKU0021,2,24.58
ORD001465,SKU0027,2,99.84
ORD001465,SKU0019,3,45.36
ORD001466,SKU0031,3,145.44
ORD001466,SKU0016,1,17.66
ORD001467,SKU0009,3,66.63
ORD001467,SKU0009,4,88.84
ORD001467,SKU0028,4,169.92
ORD001468,SKU0027,3,149.76
ORD001468,SKU0009,1,22.21
ORD001468,SKU0020,2,55.2
ORD001469,SKU0020,4,110.4
ORD001469,SKU0027,4,199.68
ORD001470,SKU0015,4,54.88
ORD001471,SKU0034,4,176.76
ORD001471,SKU0034,2,88.38
ORD001472,SKU0026,2,44.78
ORD001472,SKU0005,2,86.04
ORD001472,SKU0023,1,27.67
ORD001473,SKU0035,4,195.4
ORD001473,SKU0008,1,41.79
ORD001474,SKU0008,3,125.37
ORD001474,SKU0029,2,56.84
ORD001475,SKU0013,2,20.92
ORD001476,SKU0009,4,88.84
ORD001477,SKU0003,1,29.49
ORD001477,SKU0037,1,46.26
ORD001478,SKU0009,3,66.63
ORD001479,SKU0004,1,19.58
ORD001480,SKU0011,4,190.8
ORD001481,SKU0019,4,60.48
ORD001481,SKU0026,3,67.17
ORD001481,SKU0028,1,42.48
ORD001482,SKU0003,1,29.49
ORD001483,SKU0010,1,9.75
ORD001483,SKU0025,4,59.32
ORD001483,SKU0029,3,85.26
ORD001484,SKU0014,4,199.76
ORD001484,SKU0010,3,29.25
ORD001485,SKU0008,2,83.58
ORD001485,SKU0025,1,14.83
ORD001486,SKU0035,1,48.85
ORD001487,SKU0025,4,59.32
ORD001487,SKU0010,1,9.75
ORD001488,SKU0017,1,65.75
ORD001489,SKU0038,3,105.69
ORD001489,SKU0001,2,33.48
ORD001490,SKU0006,1,31.61
ORD001490,SKU0013,1,10.46
ORD001490,SKU0019,2,30.24
ORD001491,SKU0002,2,109.1
ORD001491,SKU0017,1,65.75
ORD001491,SKU0036,1,30.19
ORD001492,SKU0003,3,88.47
ORD001493,SKU0022,3,115.89
ORD001494,SKU0020,4,110.4
ORD001495,SKU0006,3,94.83
ORD001495,SKU0026,1,22.39
ORD001495,SKU0032,2,70.06
ORD001496,SKU0037,1,46.26
ORD001496,SKU0018,2,49.06
ORD001497,SKU0005,2,86.04
ORD001498,SKU0010,3,29.25
ORD001498,SKU0028,2,84.96
ORD001498,SKU0021,3,36.87
ORD001499,SKU0024,2,84.14
ORD001500,SKU0036,4,120.76
ORD001501,SKU0019,1,15.12
ORD001502,SKU0020,2,55.2
ORD001502,SKU0018,2,49.06
ORD001503,SKU0023,3,83.01
ORD001503,SKU0005,1,43.02
ORD001503,SKU0011,4,190.8
ORD001504,SKU0028,2,84.96
ORD001504,SKU0007,4,110.08
ORD001505,SKU0025,4,59.32
ORD001505,SKU0039,2,112.28
ORD001506,SKU0039,3,168.42
ORD001506,SKU0023,1,27.67
ORD001506,SKU0026,4,89.56
ORD001507,SKU0003,2,58.98
ORD001507,SKU0035,1,48.85
ORD001507,SKU0009,1,22.21
ORD001508,SKU0036,4,120.76
ORD001509,SKU0029,1,28.42
ORD001509,SKU0022,4,154.52
ORD001510,SKU0006,1,31.61
ORD001510,SKU0011,1,47.7
ORD001511,SKU0025,3,44.49
ORD001512,SKU0038,4,140.92
ORD001512,SKU0013,4,41.84
ORD001513,SKU0002,2,109.1
ORD001513,SKU0030,2,99.06
ORD001514,SKU0002,4,218.2
ORD001514,SKU0003,3,88.47
ORD001514,SKU0027,4,199.68
ORD001515,SKU0001,4,66.96
ORD001516,SKU0011,1,47.7
ORD001516,SKU0009,1,22.21
ORD001516,SKU0017,4,263.0
ORD001517,SKU0028,4,169.92
ORD001517,SKU0033,2,54.78
ORD001517,SKU0016,2,35.32
ORD001518,SKU0021,3,36.87
ORD001518,SKU0010,2,19.5
ORD001519,SKU0030,2,99.06
ORD001519,SKU0027,3,149.76
ORD001520,SKU0035,2,97.7
ORD001521,SKU0009,3,66.63
ORD001521,SKU0020,1,27.6
ORD001521,SKU0009,4,88.84
ORD001522,SKU0007,4,110.08
ORD001522,SKU0016,1,17.66
ORD001523,SKU0028,1,42.48
ORD001523,SKU0002,2,109.1
ORD001523,SKU0012,4,103.56
ORD001524,SKU0024,2,84.14
ORD001524,SKU0022,2,77.26
ORD001524,SKU0012,1,25.89
ORD001525,SKU0019,3,45.36
ORD001526,SKU0031,4,193.92
ORD001526,SKU0026,4,89.56
ORD001526,SKU0022,3,115.89
ORD001527,SKU0021,1,12.29
ORD001527,SKU0011,4,190.8
ORD001527,SKU0027,3,149.76
ORD001528,SKU0010,4,39.0
ORD001528,SKU0024,3,126.21
ORD001528,SKU0027,3,149.76
ORD001529,SKU0006,1,31.61
ORD001530,SKU0031,1,48.48
ORD001531,SKU0002,3,163.65
ORD001531,SKU0026,2,44.78
ORD001531,SKU0014,4,199.76
ORD001532,SKU0012,4,103.56
ORD001533,SKU0026,4,89.56
ORD001533,SKU0000,3,93.96
ORD001534,SKU0017,3,197.25
ORD001534,SKU0019,4,60.48
ORD001535,SKU0002,1,54.55
ORD001535,SKU0001,2,33.48
ORD001536,SKU0038,3,105.69
ORD001536,SKU0021,2,24.58
ORD001536,SKU0036,4,120.76
ORD001537,SKU0012,4,103.56
ORD001537,SKU0003,4,117.96
ORD001538,SKU0011,4,190.8
ORD001538,SKU0020,2,55.2
ORD001538,SKU0027,2,99.84
ORD001539,SKU0007,4,110.08
ORD001539,SKU0016,2,35.32
ORD001539,SKU0020,2,55.2
ORD001540,SKU0027,1,49.92
ORD001541,SKU0039,1,56.14
ORD001542,SKU0008,4,167.16
ORD001543,SKU0014,3,149.82
ORD001544,SKU0024,3,126.21
ORD001545,SKU0009,1,22.21
ORD001546,SKU0029,1,28.42
ORD001547,SKU0016,2,35.32
ORD001547,SKU0005,1,43.02
ORD001548,SKU0025,1,14.83
ORD001549,SKU0004,4,78.32
ORD001549,SKU0004,2,39.16
ORD001550,SKU0028,2,84.96
ORD001550,SKU0011,3,143.1
ORD001551,SKU0036,1,30.19
ORD001551,SKU0007,3,82.56
ORD001551,SKU0022,4,154.52
ORD001552,SKU0010,3,29.25
ORD001553,SKU0001,1,16.74
ORD001553,SKU0033,2,54.78
ORD001553,SKU0013,3,31.38
ORD001554,SKU0020,2,55.2
